Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	37	4.579207920792079	4.221687859524631E-24	ASAH1, AASDH, DBI, CROT, HSD17B10, LIPA, AACS, GPAT4, GPAT2, CD36, GGT1, UGT1A8, CBR4, UGT1A7, CYP2J2, ACSL1, ECH1, ACOT11, CYP4A11, ACSL6, CPT1C, ACSF3, CYP4F12, ACADSB, ACSF2, ALDH3A2, GNPAT, PCCA, ACOX1, FASN, NAAA, ACOT2, CRYL1, ACOT1, CYP2E1, ACOX3, PPARA	799	104	19416	8.645325888129394	1.471258219044334E-20	1.471258219044334E-20	1.4298856780209924E-20
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	53	6.5594059405940595	1.3238355332251632E-22	SLC27A1, ACSM3, PTPN22, LIPA, FADS6, FNTB, CD36, ACP3, FADS1, ARSA, HMGCS1, BCKDHB, AKR1A1, PTGR3, CYP27A1, ACLY, ALDH3A1, ACOX1, SLC27A3, SLC27A2, UGT2B7, ST6GALNAC6, ACSS2, SGMS1, AASDH, ABCB4, MGST2, GDPD2, ALOX12, LRP2, CYP3A4, HSD17B10, HMGCL, ALDH3B2, CYP4X1, ALDH3B1, RDH16, ACSS1, GSTM4, PTGES2, SRD5A1, ADHFE1, EPHX1, CYP51A1, CIDEA, FMO5, ACSF3, AADAC, GSTA3, FASN, LPCAT2, APOC1, PLCD3	799	250	19416	5.151679599499374	4.613566833289694E-19	2.306783416644847E-19	2.241915475516814E-19
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	106	13.118811881188119	4.154596249528947E-22	TP53RK, TESK2, IGF1R, STK11, RPS6KA6, AKT3, STK16, PIM1, MAP3K7, TNS2, PSKH1, EPHA5, EPHA4, DAPK1, PRKCB, LMTK3, SETMAR, DYRK1B, PRKCA, TNNI3K, TYRO3, ULK3, DPEP2, BTK, PADI2, ULK2, EPHA1, CSNK1G2, CSNK1G1, BRSK2, KMT2C, NTPCR, RPAP2, STK31, NUAK1, STK36, SRPK3, INSR, EIF2AK1, TNK1, EIF2AK2, SSH2, SSH3, DCLK1, CLK2, PTPRD, CDK5, PTPRA, AAK1, DDR1, ALK, SMG1, PTPRR, PTPRS, LRRK2, SETD7, DUSP19, PTPN21, PTPRM, PTPN22, PTPRF, IKBKB, DSTYK, RIOK2, ACP3, JAK2, JAK3, PRMT6, MAP4K2, RIPK3, SYK, PRMT2, NCOA3, RIPK4, CTDSPL, TYK2, IRAK4, ZAP70, DUSP23, KAT2A, CTDSP1, CTDSP2, MYO3A, KIT, PRMT9, CILK1, GTF3C4, SMARCD3, PPM1L, PPM1M, PRKX, TTN, PTPRZ1, NSD1, ERBB2, MAP4K5, LIMK2, HUWE1, PTPN13, PTPN14, PIKFYVE, PINK1, TAOK2, PTPN4, EEF1AKMT2, FRK	799	917	19416	2.8089856049614914	1.4478767929608382E-18	4.826255976536127E-19	4.6905391657181815E-19
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	53	6.5594059405940595	1.9259471638461193E-19	TP53RK, LRRK2, PIK3CD, TESK2, IKBKB, STK11, AKT3, PIM1, JAK2, MAP3K6, JAK3, PRKG1, MAP3K5, MAP4K2, CDKL5, SYK, PRKCB, DAPK1, RIPK4, DYRK1B, PRKCA, IRAK3, TYK2, TNNI3K, ZAP70, BTK, PRKD2, CSNK1G2, CILK1, CAMK2D, BRSK2, NLK, PRKCZ, MAPK9, NUAK1, STK36, ERBB2, MAP3K21, MAP3K1, LIMK2, INSR, TNK1, EIF2AK2, DCLK1, CLK2, MAPK10, PINK1, CDK6, CDK5, CAMK4, AAK1, MAP3K11, MAP3K12	799	292	19416	4.410684588612479	6.711925866003726E-16	1.6779814665009314E-16	1.6307957609867016E-16
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	35	4.3316831683168315	1.634762243433427E-17	DDR1, ALK, SMG1, CAMK2D, LRRK2, PRKX, IGF1R, STK11, STK16, PIM1, MAP3K21, RIOK2, JAK2, HTATIP2, MAP3K3, EPHA4, CDKL5, DAPK1, EIF2AK1, INSR, TNK1, EIF2AK2, MAPK15, CLK2, TAOK2, MYO3A, KIT, TYRO3, ULK3, ULK2, PRKD2, PRKD1, EPHA1, MAP3K11, MAP3K12	799	139	19416	6.118799578609953	5.697146418365493E-14	1.1394292836730985E-14	1.1073879437018034E-14
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	30	3.7128712871287126	4.810500543403493E-15	RORA, CYP2C19, CYP3A4, CYP3A5, CYP3A7, CYP2R1, UGT1A8, UGT1A7, CBR3, CYP2J2, BCHE, ABCC2, ABCC5, EPHX1, CYP4F3, FMO1, FMO2, FMO4, CYP4F12, FMO5, CYP2C9, ALDH3A1, NAT1, AADAC, CYP2U1, GSTA4, GSTA3, CYP2E1, UGT2B7, SLC29A3	799	119	19416	6.126145076303363	1.6637247135520283E-11	2.7940990656268625E-12	2.715527556751272E-12
GOTERM_BP_DIRECT	GO:0006635~fatty acid beta-oxidation	18	2.2277227722772275	6.343280522461269E-12	ABCD3, ACAA2, ECH1, HSD17B4, CROT, CPT1C, HSD17B10, MCAT, BDH2, CPT2, SCP2, ACOX1, ECHDC2, ACADM, ACADS, ACAD10, ABCD1, SLC27A2	799	50	19416	8.7481351689612	2.210625826837287E-8	3.1580475172539316E-9	3.069241589939474E-9
GOTERM_BP_DIRECT	GO:0001676~long-chain fatty acid metabolic process	15	1.8564356435643563	8.303662358075208E-12	SLC27A1, ACSL1, CYP4A11, CYP4F3, ACSL6, CYP2C19, CYP4F12, ACSF2, CPT2, PNPLA3, ACOT2, ACOT1, CYP2E1, SLC27A3, SLC27A2	799	32	19416	11.390801001251566	2.8938362928165873E-8	3.6172829147365124E-9	3.515563050850091E-9
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	15	1.8564356435643563	2.0316277597859047E-10	FDPS, ACAA2, HMGCS1, CYP51A1, HMGCR, HSD17B7, LSS, LIPA, TM7SF2, ACLY, PLPP6, EBP, NSDHL, MVD, HMGCS2	799	39	19416	9.346298257437182	7.080221767763462E-7	7.866914158726532E-8	7.645692469327621E-8
GOTERM_BP_DIRECT	GO:0150104~transport across blood-brain barrier	20	2.4752475247524752	1.2276153033041602E-9	SLC12A2, SLC27A1, SLC15A2, SLC24A3, ABCC2, SLC44A1, ATP8A1, TFRC, ABCC5, SLC2A13, INSR, SLC6A13, ATP2B4, SLC1A4, LRP2, SLC6A20, SLC7A8, SLC6A9, SLCO3A1, SLC16A7	799	85	19416	5.717735404549805	4.27823032034258E-6	4.278239332014998E-7	4.1579330322911903E-7
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	16	1.9801980198019802	2.740904758543224E-9	ADH1B, HSD17B6, ADH7, CYP3A4, CYP3A5, DHRS3, CYP3A7, DHRS4, RDH11, AKR1B15, ALDH1A2, ALDH1A1, RDH16, PNPLA4, RDH14, PNPLA2	799	54	19416	7.200111250173828	9.552007360413839E-6	8.683684621384669E-7	8.439494924714456E-7
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	26	3.217821782178218	4.5994150791172434E-9	RPEL1, AMY2B, IDUA, MPI, HEXD, NAGPA, SLC2A8, TKFC, FGGY, MAN1A2, HYAL2, HYAL4, PGLS, CHIA, MANBA, GAA, B3GAT1, PGGHG, BPGM, GANC, DPM3, GNPDA2, MAN2B1, MAN1B1, LCT, CHST4	799	155	19416	4.076192014211313	1.602883309625991E-5	1.3357467958936329E-6	1.2981849060808419E-6
GOTERM_BP_DIRECT	GO:0042178~xenobiotic catabolic process	11	1.3613861386138615	9.147573615940619E-9	GSTM4, GSTM3, CYP2C9, GSTM2, GSTM1, ACSL1, CYP2C19, CYP3A4, FMO4, CYP3A5, CRYZ	799	23	19416	11.621918702726234	3.187878595889426E-5	2.4522533885810046E-6	2.3832947567069906E-6
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	18	2.2277227722772275	3.035268797138462E-8	PTPRR, PTPRS, PPM1M, PTPRM, PTPN21, PPP2R3B, PTPN22, PPP2R3A, PTPN13, SSH2, PTPN14, MTMR7, DUSP11, STK11, PTPRZ1, CTDSP1, CTDSP2, PTPN4	799	82	19416	5.334228761561708	1.0577352458795986E-4	7.555651255733957E-6	7.343182439934264E-6
GOTERM_BP_DIRECT	GO:0000038~very long-chain fatty acid metabolic process	10	1.2376237623762376	3.574145988416431E-8	ABCD3, ACOX1, ACSL1, CYP4F3, ACOT2, ACSL6, ACOT1, HSD17B4, CYP4F12, ABCD1	799	20	19416	12.150187734668334	1.2455123283838798E-4	8.303932513087509E-6	8.070421641844302E-6
GOTERM_BP_DIRECT	GO:0006506~GPI anchor biosynthetic process	12	1.4851485148514851	4.457866679187781E-8	PIGS, PIGC, PIGB, DPM3, PGAP1, GPAA1, PIGP, PIGK, PIGM, PIGG, PIGV, PIGH	799	33	19416	8.83650017066788	1.553445898938577E-4	9.709790860605885E-6	9.436746526505634E-6
GOTERM_BP_DIRECT	GO:0006654~phosphatidic acid biosynthetic process	12	1.4851485148514851	6.346182079629864E-8	GNPAT, SLC27A1, LPCAT4, GPAT4, ACP6, DGKA, DGKQ, PNPLA3, GPAT2, PLD1, AGPAT3, PLD2	799	34	19416	8.576603106824708	2.211399974455519E-4	1.300967326324122E-5	1.2643834531591971E-5
GOTERM_BP_DIRECT	GO:0006082~organic acid metabolic process	8	0.9900990099009901	1.2760725300159123E-7	CYP2J2, CYP2C9, CYP2U1, CYP2R1, FMO1, FMO2, CYP2C19, FMO4	799	12	19416	16.200250312891114	4.446124356165537E-4	2.470618203947475E-5	2.4011431439799415E-5
GOTERM_BP_DIRECT	GO:0032259~methylation	24	2.9702970297029703	2.9752211294348027E-7	GAMT, PRMT6, N6AMT1, HEMK1, PRMT2, MGMT, KMT2C, SETD6, TMT1A, AMT, SETMAR, NSUN7, HNMT, COQ5, METTL23, TRMT9B, METTL13, NSD1, DPH5, ETFBKMT, PRMT9, EEF1AKMT2, CMTR1, TRMT1L	799	165	19416	3.5346000682671517	0.0010363273593805289	5.4571819137264674E-5	5.303723139681935E-5
GOTERM_BP_DIRECT	GO:0006637~acyl-CoA metabolic process	10	1.2376237623762376	3.6112846669301515E-7	ACOT8, ACSM3, GPAT4, OXSM, ACOT11, ACOT2, ACSL6, ACOT1, MLYCD, ACSF2	799	25	19416	9.720150187734669	0.0012577413132025539	6.292663532125788E-5	6.115710583446211E-5
GOTERM_BP_DIRECT	GO:0035556~intracellular signal transduction	44	5.445544554455446	7.788756959536222E-7	GUCY2C, BRSK2, TFRC, DGKA, LRRK2, CBLB, PLD1, NLK, PRKCZ, ADCY6, PLD2, ERBB2, AKT3, PLCG1, JAK2, MAP4K5, JAK3, MAP3K2, SRPK3, MAP4K2, MAP3K3, SYK, PRKCB, DAPK1, ACOT11, PRKCA, IRAK3, TYK2, IRAK4, MAPK15, DCLK1, ZAP70, PIKFYVE, PINK1, DGKQ, CAMK4, KIT, FKBP8, BTK, PRKD2, PRKD1, PLCD3, CILK1, MAP3K12	799	468	19416	2.284650685151311	0.0027107022512281587	1.2925627620944636E-4	1.2562152296166277E-4
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	7	0.8663366336633664	1.830882000527333E-6	IVD, ETFDH, ETFA, ACADM, ETFB, ACADS, ACAD10	799	11	19416	15.463875298668789	0.006360316622114337	2.900283532653525E-4	2.818726061720944E-4
GOTERM_BP_DIRECT	GO:0006694~steroid biosynthetic process	10	1.2376237623762376	2.853727949338195E-6	CYP39A1, HSD3B7, NSDHL, SCP2, SRD5A1, CYP51A1, FDXR, HSD17B12, LSS, CYP3A7	799	31	19416	7.838830796560216	0.009895965572397913	4.324018218888526E-4	4.202424593221073E-4
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	11	1.3613861386138615	5.784546777617309E-6	GSTM4, GSTZ1, GSTK1, GSTM3, GSTM2, GSTM1, GSTA4, GSTA3, IDH1, HAGH, AAAS	799	42	19416	6.364384051492938	0.019957365650787873	8.15367873791765E-4	7.924393080438186E-4
GOTERM_BP_DIRECT	GO:0070995~NADPH oxidation	6	0.7425742574257426	5.8491239152924314E-6	PRDX5, FDXR, FMO1, FMO2, FMO4, FMO5	799	8	19416	18.225281602002504	0.020177902010149462	8.15367873791765E-4	7.924393080438186E-4
GOTERM_BP_DIRECT	GO:0006699~bile acid biosynthetic process	9	1.1138613861386137	8.701297253235168E-6	CYP39A1, CYP27A1, HSD3B7, ACOT8, AMACR, ABCD3, SCP2, HSD17B10, SLC27A2	799	27	19416	8.100125156445555	0.029868988165023702	0.0011642832184282051	0.001131542972974557
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	11	1.3613861386138615	9.054284245903296E-6	SPTLC1, PPM1L, SGMS1, ELOVL2, ELOVL3, PRKD2, ELOVL6, PRKD1, DEGS2, CSNK1G2, HACD4	799	44	19416	6.075093867334168	0.031061681046482437	0.0011642832184282051	0.001131542972974557
GOTERM_BP_DIRECT	GO:0043651~linoleic acid metabolic process	8	0.9900990099009901	9.354355843899496E-6	CYP2J2, GSTM2, ELOVL2, ELOVL3, CYP4A11, ALOX12, ABCD1, FADS1	799	20	19416	9.720150187734667	0.03207442751732492	0.0011642832184282051	0.001131542972974557
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	12	1.4851485148514851	1.0014736746277246E-5	ACLY, ABCD3, ACSM3, FADS6, FASN, OXSM, MLYCD, ACACB, MCAT, ACSF3, CBR4, FADS1	799	54	19416	5.400083437630371	0.03429949814145605	0.0012034950883026275	0.001169652184815208
GOTERM_BP_DIRECT	GO:0006661~phosphatidylinositol biosynthetic process	11	1.3613861386138615	1.1215928909612277E-5	FIG4, PIKFYVE, SLC27A1, SYNJ1, MTMR14, MBOAT7, SACM1L, PI4KB, PIP5K1C, CDIPT, MTMR7	799	45	19416	5.940091781393409	0.03833366293973184	0.0013029170749999596	0.0012662783738952262
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	26	3.217821782178218	2.0054496530731822E-5	SLC44A5, SLC47A2, SLC35B2, OCA2, SLC44A3, ABCB6, SLC44A1, SLC44A2, ABCB4, SLC4A2, SLC2A6, SLC19A3, SLC16A5, RALBP1, SLC35A3, SLC13A4, ABCC2, SLC10A1, ABCC5, SLC2A13, SLC10A2, CYBRD1, SLCO3A1, SLC26A7, SLC26A4, SLC25A14	799	240	19416	2.632540675844806	0.06750419042034761	0.002254513561600013	0.0021911154757931835
GOTERM_BP_DIRECT	GO:0006493~protein O-linked glycosylation	13	1.608910891089109	2.1823644753566046E-5	POMT2, GALNT11, ST6GALNAC2, GALNT13, POGLUT1, POMT1, B3GALT4, C1GALT1C1, B3GNT9, B3GNT8, B3GNT7, GALNTL6, A4GALT	799	69	19416	4.57833161016488	0.07323590859422291	0.0023767313114430523	0.0023098963993852563
GOTERM_BP_DIRECT	GO:0036109~alpha-linolenic acid metabolic process	6	0.7425742574257426	2.4565294342611753E-5	ACOT8, SCP2, ELOVL2, ELOVL3, ABCD1, FADS1	799	10	19416	14.580225281602	0.08204884911326593	0.0025942439631515745	0.0025212924829826062
